model_name,mask_name,mask_x,mask_y,component_x,component_y,pixel_distance,norm_distance,prediction_area,gt_area,component_area,component_relative_area,component_intersection,component_union,component_iou,component_pw_recall,component_pw_precision,metric,threshold_pw,dice,fpr,dice_joint,component_precision_joint,component_recall_joint,relative_area_to_gt
16s,0.60647.jpg,508.5,523.0,511.5815478281232,521.6027397260274,3.3835297087852965,0.024559785957542532,8541.0,8080,8541.0,1.0,7765.0,8856.0,0.8768066847335141,0.9610148514851484,0.9091441283222104,CORRECT_DETECTION,0.6,0.934360146802238,,0.934360146802238,0.9091441283222104,0.9610148514851484,1.0570544554455445
16s,0.60213.jpg,593.0,325.0,595.5940409683426,323.09124767225325,3.2206185732120542,0.07708927435879917,537.0,803,537.0,1.0,502.0,838.0,0.5990453460620525,0.6251556662515566,0.9348230912476724,CORRECT_DETECTION,0.6,0.7492537313432835,,0.7492537313432835,0.9348230912476724,0.6251556662515566,0.6687422166874222
16s,0.60550.jpg,515.0,495.0,517.5066167156293,496.73223189499504,3.0469254498774654,0.011031170645516735,37103.0,36377,37103.0,1.0,35146.0,38334.0,0.9168362289351488,0.966159936223438,0.9472549389537234,CORRECT_DETECTION,0.6,0.9566140446379968,,0.9566140446379968,0.9472549389537234,0.966159936223438,1.0199576655579075
16s,0.60083.jpg,524.0,450.5,524.510147601476,439.880073800738,10.632172075971276,0.1396248278459263,1084.0,2256,1084.0,1.0,1076.0,2264.0,0.4752650176678445,0.4769503546099291,0.9926199261992621,CORRECT_DETECTION,0.6,0.644311377245509,,0.644311377245509,0.9926199261992621,0.4769503546099291,0.4804964539007092
16s,0.60136.jpg,524.0,515.0,522.296218487395,517.1334033613446,2.7302529818481887,0.03147743122276432,2856.0,2821,2856.0,1.0,2604.0,3073.0,0.8473804100227791,0.9230769230769232,0.9117647058823528,CORRECT_DETECTION,0.6,0.9173859432799012,,0.9173859432799012,0.9117647058823528,0.9230769230769232,1.0124069478908189
16s,0.60282.jpg,521.0,472.0,519.5,457.5,14.577379737113251,0.3381350969948951,8.0,1624,8.0,1.0,8.0,1624.0,0.0049261083743842365,0.0049261083743842365,1.0,CORRECT_DETECTION,0.6,0.00980392156862745,,0.00980392156862745,1.0,0.0049261083743842365,0.0049261083743842365
16s,0.60535.jpg,545.0,509.5,539.1595824736012,466.28386940162636,43.608994723317664,0.11913883719464664,41195.0,60514,41195.0,1.0,40400.0,61309.0,0.6589570862352999,0.6676141058267508,0.980701541449205,CORRECT_DETECTION,0.6,0.7944233057054931,,0.7944233057054931,0.980701541449205,0.6676141058267508,0.6807515616221039
16s,0.60015.jpg,561.0,457.5,560.6726444634215,460.1707941929975,2.6907811632827863,0.03439919100787653,3513.0,2662,3513.0,1.0,2634.0,3541.0,0.7438576673256142,0.989481592787378,0.7497865072587532,CORRECT_DETECTION,0.6,0.8531174089068826,,0.8531174089068826,0.7497865072587532,0.989481592787378,1.3196844477836214
16s,0.60150.jpg,510.5,518.0,506.93984962406023,515.037969924812,4.631230167636073,0.051720242859572135,2660.0,2821,2660.0,1.0,2385.0,3096.0,0.7703488372093024,0.8454448777029422,0.8966165413533834,CORRECT_DETECTION,0.6,0.8702791461412152,,0.8702791461412152,0.8966165413533834,0.8454448777029422,0.9429280397022333
16s,0.60687.jpg,555.5,467.5,554.7018687527162,467.45849630595393,0.7992096373982409,0.006057321419810126,6903.0,6832,6903.0,1.0,6644.0,7091.0,0.9369623466365816,0.9724824355971896,0.9624800811241492,CORRECT_DETECTION,0.6,0.9674554058973426,,0.9674554058973426,0.9624800811241492,0.9724824355971896,1.0103922716627636
16s,0.60037.jpg,526.0,498.5,524.205455801105,499.1301795580111,1.9019766447363704,0.03266753779127353,2896.0,2896,2896.0,1.0,2712.0,3080.0,0.8805194805194805,0.93646408839779,0.93646408839779,CORRECT_DETECTION,0.6,0.93646408839779,,0.93646408839779,0.93646408839779,0.93646408839779,1.0
16s,0.60323.jpg,490.0,428.5,492.57841328413286,372.59501845018445,55.96440991513271,0.4992651343639238,2544.0,10749,1084.0,0.4261006289308176,1070.0,10763.0,0.09941466133977517,0.09954414364126896,0.9870848708487084,SPLIT,0.6,0.18085016479337448,,0.3806514706988641,0.994496855345912,0.2353707321611313,0.1008465903805005
16s,0.60323.jpg,490.0,428.5,494.8616438356165,472.377397260274,44.14591228098347,0.39383091611269694,2544.0,10749,1460.0,0.5738993710691824,1460.0,10749.0,0.13582658851986232,0.13582658851986232,1.0,SPLIT,0.6,0.2391678270128593,,0.3806514706988641,0.994496855345912,0.2353707321611313,0.13582658851986232
16s,0.60119.jpg,525.5,514.5,524.4507337526205,515.1462264150944,1.232302007405458,0.026988171524889,1908.0,2183,1908.0,1.0,1879.0,2212.0,0.8494575045207957,0.8607420980302336,0.9848008385744236,CORRECT_DETECTION,0.6,0.9186018088486922,,0.9186018088486922,0.9848008385744236,0.8607420980302336,0.8740265689418232
16s,0.60025.jpg,556.5,429.5,550.3228571428572,425.65,7.278708256109103,0.12728311069620846,1400.0,1548,1400.0,1.0,1075.0,1873.0,0.5739455419113721,0.6944444444444444,0.7678571428571429,CORRECT_DETECTION,0.6,0.7293080054274084,,0.7293080054274084,0.7678571428571429,0.6944444444444444,0.9043927648578811
16s,0.60644.jpg,507.0,480.0,,,,,,4650,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
16s,0.60189.jpg,523.5,509.5,524.6232114467408,508.1536830948596,1.7533320173762068,0.03496032823826159,1887.0,2556,1887.0,1.0,1879.0,2564.0,0.732839313572543,0.735133020344288,0.9957604663487016,CORRECT_DETECTION,0.6,0.8458248930902543,,0.8458248930902543,0.9957604663487016,0.735133020344288,0.7382629107981221
16s,0.60372.jpg,429.5,518.5,429.0062973760933,515.3665889212828,3.1720667188885434,0.014125609607550544,17150.0,18201,17150.0,1.0,16815.0,18536.0,0.9071536469572724,0.9238503378935224,0.980466472303207,CORRECT_DETECTION,0.6,0.9513167944329722,,0.9513167944329722,0.980466472303207,0.9238503378935224,0.9422559200043954
16s,0.60763.jpg,543.5,546.5,540.435509303059,547.3243456322926,3.1734285801192783,0.022920706502833968,6342.0,6801,6342.0,1.0,6219.0,6924.0,0.8981802426343154,0.9144243493603882,0.9806054872280038,CORRECT_DETECTION,0.6,0.9463592787034923,,0.9463592787034923,0.9806054872280038,0.9144243493603882,0.9325099250110278
16s,0.60570.jpg,415.5,583.5,413.33222265778124,582.0044688357507,2.6336043872757204,0.01691505221695268,25510.0,25933,25510.0,1.0,24720.0,26723.0,0.9250458406616024,0.9532256198665792,0.9690317522540179,CORRECT_DETECTION,0.6,0.9610637015726144,,0.9610637015726144,0.9690317522540179,0.9532256198665792,0.9836887363590792
16s,0.60068.jpg,543.5,431.0,542.542269967305,430.80196170014017,0.9779907891884582,0.014868103214013726,2141.0,2283,2141.0,1.0,2103.0,2321.0,0.906074967686342,0.9211563731931668,0.9822512844465204,CORRECT_DETECTION,0.6,0.9507233273056058,,0.9507233273056058,0.9822512844465204,0.9211563731931668,0.9378011388523873
16s,0.60078.jpg,518.5,503.5,519.0847262247838,502.37925072046113,1.264113802446981,0.01975177816323408,1735.0,2276,1735.0,1.0,1732.0,2279.0,0.7599824484422992,0.7609841827768014,0.998270893371758,CORRECT_DETECTION,0.6,0.8636250311642982,,0.8636250311642982,0.998270893371758,0.7609841827768014,0.7623022847100176
16s,0.60453.jpg,401.0,492.0,398.47752642497284,489.9648325595179,3.2411077500615084,0.02293236615609558,10123.0,10627,10123.0,1.0,9952.0,10798.0,0.9216521578070012,0.9364825444622188,0.9831077743751852,CORRECT_DETECTION,0.6,0.9592289156626506,,0.9592289156626506,0.9831077743751852,0.9364825444622188,0.9525736331984568
16s,0.60626.jpg,496.0,532.0,,,,,,1138,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
16s,0.60141.jpg,502.0,539.0,501.568090787717,538.2877169559413,0.8330022223910906,0.014837852086341302,2996.0,3012,2996.0,1.0,2896.0,3112.0,0.9305912596401028,0.9614873837981408,0.9666221628838452,CORRECT_DETECTION,0.6,0.9640479360852195,,0.9640479360852195,0.9666221628838452,0.9614873837981408,0.9946879150066401
16s,0.60059.jpg,567.5,483.0,,,,,,729,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
16s,0.60450.jpg,491.5,556.0,491.38233568075117,553.5066754694835,2.4960993783300154,0.017587339043557002,13632.0,13642,13632.0,1.0,13083.0,14191.0,0.9219223451483336,0.959023603577188,0.9597271126760564,CORRECT_DETECTION,0.6,0.9593752291559728,,0.9593752291559728,0.9597271126760564,0.959023603577188,0.9992669696525436
16s,0.60585.jpg,468.5,603.0,481.4970064447241,614.8686267780192,17.600752203247378,0.1169826114255015,26223.0,21199,26223.0,1.0,20329.0,27093.0,0.7503414166020743,0.9589603283173734,0.7752354803035503,CORRECT_DETECTION,0.6,0.8573657795959682,,0.8573657795959682,0.7752354803035503,0.9589603283173734,1.236992310958064
16s,0.60672.jpg,544.0,478.5,542.5206484641639,479.59846416382254,1.8425809305924976,0.016645800541222375,5860.0,5432,5860.0,1.0,5352.0,5940.0,0.901010101010101,0.9852724594992636,0.9133105802047782,CORRECT_DETECTION,0.6,0.9479277364505844,,0.9479277364505844,0.9133105802047782,0.9852724594992636,1.0787923416789396
16s,0.60258.jpg,527.5,485.5,527.0843183609142,488.8479117415288,3.373618866164247,0.06619746321688566,1269.0,1470,1269.0,1.0,1196.0,1543.0,0.7751134154244977,0.8136054421768707,0.9424743892829001,CORRECT_DETECTION,0.6,0.873311427528295,,0.873311427528295,0.9424743892829001,0.8136054421768707,0.863265306122449
16s,0.60063.jpg,651.5,516.5,645.1934467548833,530.7315689981097,15.56631523455201,0.5227493922051049,1587.0,780,1587.0,1.0,691.0,1676.0,0.412291169451074,0.8858974358974359,0.4354127284183995,CORRECT_DETECTION,0.6,0.5838614279678919,,0.5838614279678919,0.4354127284183995,0.8858974358974359,2.0346153846153845
16s,0.60621.jpg,522.0,526.5,518.5929408138102,518.9836621454994,8.252477630457454,0.0975645516322058,6488.0,6818,6488.0,1.0,5894.0,7412.0,0.7951969778737183,0.864476386036961,0.9084463625154132,CORRECT_DETECTION,0.6,0.8859161280625282,,0.8859161280625282,0.9084463625154132,0.864476386036961,0.9515987092989147
16s,0.60617.jpg,504.5,548.5,,,,,,1009,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
16s,0.60648.jpg,498.5,524.0,496.5653748156095,520.7828885610835,3.7540086060750224,0.04917656475761156,7457.0,7812,7457.0,1.0,7258.0,8011.0,0.9060042441642742,0.929083461341526,0.9733136650127396,CORRECT_DETECTION,0.6,0.9506843932150107,,0.9506843932150107,0.9733136650127396,0.929083461341526,0.9545570916538658
16s,0.60070.jpg,531.5,540.5,531.5304642166344,540.9888781431334,0.4898264052996149,0.007187670077766089,2068.0,2367,2068.0,1.0,2046.0,2389.0,0.856425282544998,0.8643852978453739,0.9893617021276596,CORRECT_DETECTION,0.6,0.9226606538895152,,0.9226606538895152,0.9893617021276596,0.8643852978453739,0.8736797634136038
16s,0.60378.jpg,517.0,492.5,517.2170633985388,490.39842092858834,2.112759123132821,0.015174807210001362,8486.0,8610,8486.0,1.0,8203.0,8893.0,0.9224108849657032,0.9527293844367016,0.9666509545133158,CORRECT_DETECTION,0.6,0.9596396817969116,,0.9596396817969116,0.9666509545133158,0.9527293844367016,0.9855981416957027
16s,0.60001.jpg,520.0,516.5,520.9507853403142,513.2418848167539,3.394010505383727,0.0572739272783504,1910.0,1997,1910.0,1.0,1789.0,2118.0,0.8446647780925401,0.8958437656484727,0.936649214659686,CORRECT_DETECTION,0.6,0.9157921679037624,,0.9157921679037624,0.936649214659686,0.8958437656484727,0.956434651977967
16s,0.60086.jpg,458.0,541.0,460.29978432782167,541.5593098490294,2.3668196935372485,0.04462579031110735,1391.0,1415,1391.0,1.0,1255.0,1551.0,0.8091553836234687,0.8869257950530035,0.9022286125089864,CORRECT_DETECTION,0.6,0.8945117605131858,,0.8945117605131858,0.9022286125089864,0.8869257950530035,0.9830388692579505
16s,0.60749.jpg,571.5,533.0,566.0685772773797,537.838792221085,7.274219061220813,0.19551819367918635,1954.0,1730,1954.0,1.0,1480.0,2204.0,0.6715063520871143,0.8554913294797688,0.7574206755373593,CORRECT_DETECTION,0.6,0.8034744842562432,,0.8034744842562432,0.7574206755373593,0.8554913294797688,1.129479768786127
16s,0.60182.jpg,541.5,494.5,541.0358839050132,492.9482849604221,1.6196367844914878,0.018201754084387785,3790.0,3779,3790.0,1.0,3615.0,3954.0,0.9142640364188164,0.9566022757343212,0.9538258575197888,CORRECT_DETECTION,0.6,0.95521204914784,,0.95521204914784,0.9538258575197888,0.9566022757343212,1.0029108229690393
16s,0.60674.jpg,532.5,456.0,532.2306394724735,457.8116853243368,1.831600067756728,0.02624703135770173,6521.0,6157,6521.0,1.0,6050.0,6628.0,0.9127942063971032,0.982621406529154,0.9277718141389356,CORRECT_DETECTION,0.6,0.9544092128095916,,0.9544092128095916,0.9277718141389356,0.982621406529154,1.059119701153159
16s,0.60067.jpg,601.5,468.0,605.4614295824488,474.88322717622077,7.941771886434682,0.1116811671529877,1413.0,2470,1413.0,1.0,1317.0,2566.0,0.5132501948558067,0.5331983805668016,0.9320594479830148,CORRECT_DETECTION,0.6,0.6783414885397888,,0.6783414885397888,0.9320594479830148,0.5331983805668016,0.5720647773279353
16s,0.60370.jpg,560.5,531.0,557.2335824455398,535.5892828748608,5.633027689047568,0.06543802546379984,6289.0,6305,6289.0,1.0,5834.0,6760.0,0.8630177514792899,0.9252973830293418,0.9276514549212912,CORRECT_DETECTION,0.6,0.9264729236144196,,0.9264729236144196,0.9276514549212912,0.9252973830293418,0.99746233148295
16s,0.60330.jpg,546.0,439.0,543.061150486237,436.1924070106038,4.064408303634323,0.01925459385864,18201.0,17885,18201.0,1.0,16961.0,19125.0,0.8868496732026144,0.9483365949119372,0.931871875171694,CORRECT_DETECTION,0.6,0.9400321454303608,,0.9400321454303608,0.931871875171694,0.9483365949119372,1.0176684372379088
16s,0.60110.jpg,460.5,492.0,458.0449784349969,490.0141712877388,3.1576330627657634,0.0436010379306319,1623.0,2284,1623.0,1.0,1608.0,2299.0,0.6994345367551109,0.7040280210157618,0.9907578558225508,CORRECT_DETECTION,0.6,0.8231379575121577,,0.8231379575121577,0.9907578558225508,0.7040280210157618,0.7105954465849387
16s,0.60764.jpg,576.0,460.5,,,,,,860,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
16s,0.60084.jpg,515.5,538.5,513.6883495145631,537.8810679611652,1.9144592839964047,0.0410241275142087,2060.0,2084,2060.0,1.0,1921.0,2223.0,0.8641475483580747,0.9217850287907868,0.9325242718446602,CORRECT_DETECTION,0.6,0.927123552123552,,0.927123552123552,0.9325242718446602,0.9217850287907868,0.9884836852207294
16s,0.60429.jpg,559.5,538.0,559.9664660361135,538.4835196331327,0.671849535589786,0.010033151250511184,3489.0,3500,3489.0,1.0,3310.0,3679.0,0.8997010057080729,0.9457142857142856,0.9486959014044138,CORRECT_DETECTION,0.6,0.9472027471741308,,0.9472027471741308,0.9486959014044138,0.9457142857142856,0.9968571428571429
16s,0.60491.jpg,466.5,575.0,453.95191565955264,458.9712008228336,116.70534117644395,0.7815089810922587,7121.0,14133,3889.0,0.5461311613537424,0.0,18022.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.3093505150538917,0.0,0.0,0.0,0.2751715842354773
16s,0.60491.jpg,466.5,575.0,494.7432210353328,604.6462612982746,40.946066275238586,0.2741924080931156,7121.0,14133,2434.0,0.34180592613396993,2394.0,14173.0,0.1689127213716221,0.16939078751857356,0.9835661462612982,SPLIT,0.6,0.2890082694513189,,0.3676360495249064,0.9876237623762376,0.2258543833580981,0.17222104294912616
16s,0.60491.jpg,466.5,575.0,420.406015037594,609.2769423558898,57.441833422893936,0.3846551345283076,7121.0,14133,798.0,0.1120629125122876,798.0,14133.0,0.056463595839524525,0.056463595839524525,1.0,SPLIT,0.6,0.10689170182841068,,0.3676360495249064,0.9876237623762376,0.2258543833580981,0.05646359583952452
16s,0.60121.jpg,510.5,532.5,510.0679706601467,531.798533007335,0.8238357192381013,0.01202833913846613,2045.0,2491,2045.0,1.0,2045.0,2491.0,0.8209554395824971,0.8209554395824971,1.0,CORRECT_DETECTION,0.6,0.9016754850088184,,0.9016754850088184,1.0,0.8209554395824971,0.820955439582497
16s,0.60058.jpg,436.5,477.5,437.0378181818182,479.3003636363636,1.8789778124913097,0.03446494628890308,1375.0,1574,1375.0,1.0,1330.0,1619.0,0.8214947498455837,0.8449809402795425,0.9672727272727272,CORRECT_DETECTION,0.6,0.9020006781959986,,0.9020006781959986,0.9672727272727272,0.8449809402795425,0.8735705209656925
16s,0.60187.jpg,550.5,507.5,549.3484914735461,507.9138609532138,1.2236228075232358,0.01676598558385203,2287.0,2438,2287.0,1.0,2244.0,2481.0,0.9044740024183796,0.9204265791632484,0.9811980760822038,CORRECT_DETECTION,0.6,0.9498412698412698,,0.9498412698412698,0.9811980760822038,0.9204265791632484,0.9380639868744873
16s,0.60554.jpg,490.0,697.5,485.4749103420125,700.4343237017813,5.393207950715682,0.031462832954843804,34297.0,33981,34297.0,1.0,32737.0,35541.0,0.9211052024422498,0.9633913069068007,0.954514972154999,CORRECT_DETECTION,0.6,0.9589325990802308,,0.9589325990802308,0.954514972154999,0.9633913069068007,1.0092993143227098
16s,0.60689.jpg,606.0,491.5,607.8871128871127,492.9403096903097,2.373960204533196,0.02665566788098691,8008.0,8009,8008.0,1.0,7588.0,8429.0,0.9002254122671729,0.9474341365963292,0.9475524475524476,CORRECT_DETECTION,0.6,0.9474932883810948,,0.9474932883810948,0.9475524475524476,0.9474341365963292,0.9998751404669747
16s,0.60666.jpg,579.0,454.5,573.9528703047482,453.90219702338766,5.082409523005465,0.10179536448104574,2822.0,3392,2822.0,1.0,2771.0,3443.0,0.8048213767063608,0.8169221698113207,0.9819277108433736,CORRECT_DETECTION,0.6,0.8918570968780174,,0.8918570968780174,0.9819277108433736,0.8169221698113207,0.8319575471698113
16s,0.60094.jpg,490.0,569.0,490.9798228346457,569.7239173228346,1.2182401559598743,0.02332800298646568,2032.0,2680,2032.0,1.0,2032.0,2680.0,0.7582089552238805,0.7582089552238805,1.0,CORRECT_DETECTION,0.6,0.8624787775891342,,0.8624787775891342,1.0,0.7582089552238805,0.7582089552238805
16s,0.60678.jpg,584.5,507.0,583.5457535306635,508.842329270652,2.0747923909977533,0.01775419167058424,5169.0,4860,5169.0,1.0,4688.0,5341.0,0.8777382512638082,0.9646090534979423,0.9069452505320178,CORRECT_DETECTION,0.6,0.9348888224149964,,0.9348888224149964,0.9069452505320178,0.9646090534979423,1.0635802469135802
16s,0.60480.jpg,511.5,466.5,509.66253343058594,465.9710673474348,1.912080841560783,0.01680539802153032,8226.0,8615,8226.0,1.0,8100.0,8741.0,0.9266674293559092,0.9402205455600696,0.9846827133479212,CORRECT_DETECTION,0.6,0.9619381271895968,,0.9619381271895968,0.9846827133479212,0.9402205455600696,0.954846198491004
16s,0.60374.jpg,519.5,398.0,521.1400214592276,393.1236971183323,5.144706034409278,0.025741594448852604,13048.0,13673,13048.0,1.0,12465.0,14256.0,0.8743686868686869,0.9116506984568128,0.9553188228080932,CORRECT_DETECTION,0.6,0.932974065341866,,0.932974065341866,0.9553188228080932,0.9116506984568128,0.9542894756088642
16s,0.60398.jpg,415.0,522.5,417.96907578774733,521.2252547733394,3.2311586816932585,0.02283929127684968,8537.0,8193,8537.0,1.0,7869.0,8861.0,0.8880487529624196,0.9604540461369462,0.9217523720276444,CORRECT_DETECTION,0.6,0.9407053197848176,,0.9407053197848176,0.9217523720276444,0.9604540461369462,1.0419870621262053
16s,0.60609.jpg,526.0,506.0,523.6168996836412,513.0656189407082,7.456684124537097,0.05676161793517824,9799.0,7825,9799.0,1.0,7783.0,9841.0,0.7908749110862717,0.9946325878594248,0.7942647208898868,CORRECT_DETECTION,0.6,0.8832274171584203,,0.8832274171584203,0.7942647208898868,0.9946325878594248,1.2522683706070288
16s,0.60441.jpg,632.0,504.0,632.1638952768443,501.71271891031313,2.2931455350698946,0.0187848693710216,11306.0,11104,11306.0,1.0,10785.0,11625.0,0.927741935483871,0.971271613832853,0.9539182734831064,CORRECT_DETECTION,0.6,0.9625167336010708,,0.9625167336010708,0.9539182734831064,0.971271613832853,1.018191642651297
16s,0.60476.jpg,487.0,518.5,484.2281059063137,513.6271554650374,5.606069097730441,0.04876413197123774,7365.0,8602,7365.0,1.0,7162.0,8805.0,0.8134014764338444,0.8325970704487329,0.9724372029871012,CORRECT_DETECTION,0.6,0.8971002693054425,,0.8971002693054425,0.9724372029871012,0.8325970704487329,0.8561962334340851
16s,0.60417.jpg,551.0,502.5,549.3474777113192,506.3910393860738,4.227412615130499,0.03686697048078924,8861.0,9469,8861.0,1.0,8570.0,9760.0,0.8780737704918032,0.9050586123138664,0.9671594628145808,CORRECT_DETECTION,0.6,0.9350791052918712,,0.9350791052918712,0.9671594628145808,0.9050586123138664,0.9357904741788996
16s,0.60021.jpg,541.5,388.5,,,,,,2806,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
16s,0.60733.jpg,508.0,527.5,508.77647058823527,528.4128222075346,1.1983951589366717,0.00828644460646562,7565.0,7607,7565.0,1.0,7126.0,8046.0,0.885657469550087,0.9367687656106218,0.9419695968274948,CORRECT_DETECTION,0.6,0.9393619825995254,,0.9393619825995254,0.9419695968274948,0.9367687656106218,0.9944787695543579
16s,0.70070.jpg,531.5,540.5,531.4546858908342,541.0216271884655,0.5235917228488919,0.00768313941136961,1942.0,2367,1942.0,1.0,1935.0,2374.0,0.8150800336983993,0.8174904942965779,0.9963954685890836,CORRECT_DETECTION,0.7,0.8981202135066141,,0.8981202135066141,0.9963954685890836,0.8174904942965779,0.8204478242501057
16s,0.70758.jpg,608.0,524.5,609.3181589537222,526.1177062374245,2.0867478280521783,0.01976969140060594,3976.0,3620,3976.0,1.0,3399.0,4197.0,0.8098641887062187,0.938950276243094,0.8548792756539235,CORRECT_DETECTION,0.7,0.8949447077409163,,0.8949447077409163,0.8548792756539235,0.938950276243094,1.098342541436464
16s,0.70619.jpg,544.5,625.0,532.7175506779137,576.6199046062801,49.794173778997184,0.19976547757621327,45286.0,69116,45286.0,1.0,45066.0,69336.0,0.6499653859466944,0.6520342612419701,0.9951419864858896,CORRECT_DETECTION,0.7,0.7878533592070068,,0.7878533592070068,0.9951419864858896,0.6520342612419701,0.6552173158168876
16s,0.70768.jpg,592.5,468.0,595.3028409090911,465.5460227272727,3.725308257948033,0.033969790877529056,3520.0,4392,3520.0,1.0,3438.0,4474.0,0.7684398748323648,0.7827868852459017,0.9767045454545454,CORRECT_DETECTION,0.7,0.8690596562184024,,0.8690596562184024,0.9767045454545454,0.7827868852459017,0.8014571948998178
16s,0.70370.jpg,560.5,531.0,557.0553419160675,535.8219361310819,5.925937678328496,0.06884071623601717,5981.0,6305,5981.0,1.0,5651.0,6635.0,0.8516955538809344,0.8962727993655829,0.9448252800535027,CORRECT_DETECTION,0.7,0.919908839329318,,0.919908839329318,0.9448252800535027,0.8962727993655829,0.9486122125297383
16s,0.70071.jpg,409.5,493.5,407.91246006389775,496.58849840255584,3.472622270174208,0.05185885027361925,1565.0,2711,1565.0,1.0,1565.0,2711.0,0.5772777572851346,0.5772777572851346,1.0,CORRECT_DETECTION,0.7,0.7319925163704397,,0.7319925163704397,1.0,0.5772777572851346,0.5772777572851346
16s,0.70025.jpg,556.5,429.5,550.4781572676726,425.6346306592534,7.155673974774622,0.12513160448116248,1259.0,1548,1259.0,1.0,1005.0,1802.0,0.5577136514983352,0.6492248062015504,0.7982525814138205,CORRECT_DETECTION,0.7,0.7160669754185963,,0.7160669754185963,0.7982525814138205,0.6492248062015504,0.8133074935400517
16s,0.70688.jpg,587.0,489.0,584.5302761778172,500.56439226111365,11.825172477674954,0.0726431236909802,13542.0,11131,13542.0,1.0,10673.0,14000.0,0.7623571428571428,0.9588536519629862,0.7881405996160095,CORRECT_DETECTION,0.7,0.8651562436671666,,0.8651562436671666,0.7881405996160095,0.9588536519629862,1.2166022819153715
16s,0.70669.jpg,522.5,496.5,515.6895820714718,500.48667474258025,7.891474378362093,0.16374809335101342,3302.0,3000,3302.0,1.0,2702.0,3600.0,0.7505555555555555,0.9006666666666666,0.8182919442761962,CORRECT_DETECTION,0.7,0.8575055537924469,,0.8575055537924469,0.8182919442761962,0.9006666666666666,1.1006666666666667
16s,0.70480.jpg,511.5,466.5,509.67131724484665,465.90434891905477,1.92324746957494,0.01690354221306099,7956.0,8615,7956.0,1.0,7906.0,8665.0,0.912406231967686,0.9177016831108532,0.9937154348919056,CORRECT_DETECTION,0.7,0.9541970913040856,,0.9541970913040856,0.9937154348919056,0.9177016831108532,0.9235055136390018
16s,0.70078.jpg,518.5,503.5,519.0330578512396,502.81563890654803,0.8674680276523462,0.01355418793206791,1573.0,2276,1573.0,1.0,1573.0,2276.0,0.6911247803163445,0.6911247803163445,1.0,CORRECT_DETECTION,0.7,0.8173551571836841,,0.8173551571836841,1.0,0.6911247803163445,0.6911247803163445
16s,0.70086.jpg,458.0,541.0,460.2965838509317,541.3874223602485,2.329032732612525,0.043913326662387016,1288.0,1415,1288.0,1.0,1197.0,1506.0,0.7948207171314741,0.8459363957597174,0.9293478260869564,CORRECT_DETECTION,0.7,0.8856825749167592,,0.8856825749167592,0.9293478260869564,0.8459363957597174,0.9102473498233216
16s,0.70058.jpg,436.5,477.5,436.6248927038626,479.6317596566524,2.135415046591362,0.0391686183817709,1165.0,1574,1165.0,1.0,1157.0,1582.0,0.7313527180783818,0.7350698856416773,0.9931330472103004,CORRECT_DETECTION,0.7,0.8448338809784592,,0.8448338809784592,0.9931330472103004,0.7350698856416773,0.7401524777636594
16s,0.70021.jpg,541.5,388.5,,,,,,2806,,,,,,,,DETECTION_FAILURE,0.7,,,,,,
16s,0.70766.jpg,639.0,449.0,639.1775786393563,449.770482809071,0.7906819412567504,0.011685648348345849,5468.0,5711,5468.0,1.0,5351.0,5828.0,0.9181537405628004,0.9369637541586412,0.9786027798098024,CORRECT_DETECTION,0.7,0.9573307093657752,,0.9573307093657752,0.9786027798098024,0.9369637541586412,0.9574505340570828
16s,0.70626.jpg,496.0,532.0,,,,,,1138,,,,,,,,DETECTION_FAILURE,0.7,,,,,,
16s,0.70417.jpg,551.0,502.5,549.33224944838,506.4164440831495,4.2567506573518425,0.037122825500161424,8611.0,9469,8611.0,1.0,8399.0,9681.0,0.8675756636711084,0.8869996831766818,0.9753803274880968,CORRECT_DETECTION,0.7,0.9290929203539824,,0.9290929203539824,0.9753803274880968,0.8869996831766818,0.9093885309958814
16s,0.70678.jpg,584.5,507.0,583.8170456873593,508.1897152222905,1.371804980055268,0.01173866294104295,4881.0,4860,4881.0,1.0,4606.0,5135.0,0.8969814995131451,0.9477366255144032,0.943659086252817,CORRECT_DETECTION,0.7,0.9456934606303254,,0.9456934606303254,0.943659086252817,0.9477366255144032,1.004320987654321
16s,0.70717.jpg,488.5,479.5,489.04189578423683,480.73343807279394,1.347226974340688,0.010131871675987577,7638.0,7008,7638.0,1.0,6980.0,7666.0,0.9105139577354552,0.9960045662100456,0.9138517936632626,CORRECT_DETECTION,0.7,0.9531612727024444,,0.9531612727024444,0.9138517936632626,0.9960045662100456,1.0898972602739727
16s,0.70213.jpg,593.0,325.0,596.2006369426751,320.95859872611464,5.155288652963971,0.12339786669328655,314.0,803,314.0,1.0,311.0,806.0,0.3858560794044665,0.3872976338729763,0.9904458598726116,CORRECT_DETECTION,0.7,0.5568487018800358,,0.5568487018800358,0.9904458598726116,0.3872976338729763,0.39103362391033625
